,나이,성별,직장,수면어려움정도,워치유저,워치착용슬립,어플사용유무,어플명,어플사용이유,잠필요시기,해결법,잠필요시기1,해결법1,어플-슬립사이클,어플-필로우,어플-오토슬립,어플-슬립지,어플-슬립워치,어플-스노어랩,어플-슬립모니터,어플-SaA,어플-삼성,어플-워치,어플-애플,어플-샤오미,어플-calm,어플-Asmr,어플-유튜브,어플-기타,연령대,이유-알람,이유-수면 모니터링,이유-수면 분석 리포트,이유-수면 유도,"이유-코골이, 이갈이 등 녹음"
749,21,여성,학생,10,1,1,0,NO,NO,,,평소에,그냥 안잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
750,23,여성,학생,7,0,0,1,슬립사이클,수면 유도,"시험 기간, 새벽 4시 이후",ASMR을 듣거나 영상물 보면서 피곤하게 만들어 잠을 자는 편,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,1,0
751,22,남성,학생,8,1,1,0,NO,NO,,,다음날 일찍 일정이 있을때,카페인 섭취,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
752,24,여성,취준생,4,1,1,0,NO,NO,,,시험 기간,해결 방안 찾지 못함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
753,24,여성,학생,6,0,0,0,NO,NO,,,"시험기간, 중요한약속전",바른자세로 누워서 잘려고 노력,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
754,24,남성,학생,3,1,1,1,오토슬립,"수면 모니터링, 수면 분석 리포트",커피마시고 잠이 안올 때,책을 읽는다,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
755,22,여성,학생,4,0,0,0,NO,NO,,,시험 기간,안 잠(다른 일을 함),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
756,25,남성,학생,7,0,0,0,NO,NO,,,"시험 기간, 발표 앞두고",유튜브를 보다 잠이들어요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
757,24,남성,학생,10,0,0,0,NO,NO,,,"시험기간, 평일날",앉아서 기다린다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
758,27,남성,직장인,8,1,0,0,NO,NO,,,내일 일찍 출근해야 할때,명상 어플을 이용한다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
759,25,여성,프리랜서,8,1,1,1,슬립사이클,"수면 모니터링, 수면 분석 리포트, 코골이, 이갈이 등 녹음",몸이 안 좋을 때,비행기 asmr 10시간 짜리를 틀어놓고 몸에 힘을 최대한 빼본다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,1
760,23,여성,학생,4,0,0,0,NO,NO,,,"방학교외집중근로, 시험기간",먹는 것으로 에너지를 채웁니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
761,24,여성,학생,7,0,0,1,슬립사이클,"수면 모니터링, 수면 분석 리포트","다음날 중요한 일정이 있는 날 ( 시험기간, 여행, 약속 등)","잠 올때까지 해야할 일 하기, 핸드폰 하기",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
762,21,여성,학생,9,1,0,1,오토슬립,수면 모니터링,시험기간,유튜브로 asmr이나 긴 동영상 틀어놓고 잡니다,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
763,23,남성,학생,9,0,0,0,NO,NO,,,"항상, 특히 시험기간",하루를 밤새거나 잘 때까지 뒤척인다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
764,22,여성,프리랜서,7,0,0,1,슬립사이클,"수면 분석 리포트, 코골이, 이갈이 등 녹음",다음날 오전 스케줄 있을때,"유튜브틀어놓기(무한도전,톰과제리,,,)",,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,1
765,20,여성,학생,4,0,0,0,NO,NO,,,시험기간, 유튜브에서 asmr 영상 틀어놓고 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
766,23,여성,학생,8,0,0,0,NO,NO,,,다음날 오전에 일정이 있는데 잠을 못잘때,유튜브 수면영상 틀기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
767,20,여성,학생,8,0,0,0,NO,NO,,,"시험 기간, 새벽 ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
768,23,여성,시험 준비생,8,0,0,0,NO,NO,,,시험기간,"수면asmr, 밤샘",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
769,24,여성,시험 준비생,10,1,1,1,삼성헬스 슬립타운,"알람, 수면 모니터링, 수면 분석 리포트",매일..,유튜브 브레이너제이 영상 틀어놓고 자요,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20대,1,1,1,0,0
770,21,여성,학생,7,1,1,1,슬립지,"수면 모니터링, 수면 분석 리포트",수면 패턴이 바뀌었을 때 돌리기 위해,눈만 계속 감고 있고 잠들 때까지 기다립니다,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
771,20,여성,학생,7,0,0,0,NO,NO,,,시험 전날이나 시험기간,밤을 새거나 최대한 자려고 노력한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
772,20,여성,학생,8,0,0,0,NO,NO,,,평소,계속 누워있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
773,20,여성,학생,3,1,0,1,필로우,"수면 모니터링, 수면 분석 리포트",시험 기간,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
774,21,여성,학생,9,0,0,0,NO,NO,,,시험준비기간,휴대폰을 보다가 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
775,22,남성,학생,8,0,0,0,NO,NO,,,시험,누워있기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
776,22,여성,학생,10,1,0,0,NO,NO,,,시험기간,"ASMR을 듣거나, 명상을 한다",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
777,26,남성,학생,8,0,0,0,NO,NO,,,업무가 밀렸을 때,카페인 음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
778,22,여성,학생,7,0,0,0,NO,NO,,,시험 기간,"4-7-8호흡, 운동, 스트레칭, 책읽기",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
779,21,여성,학생,1,0,0,0,NO,NO,,,쉴때,Asmr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
780,22,여성,학생,5,0,0,0,NO,NO,,,시험기간,눈 감고 온 신경을 잠에 집중하려고 노력,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
781,20,여성,학생,7,0,0,0,NO,NO,,,알바 가는 / 통학하는 전날,독서,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
782,21,남성,학생,6,1,0,0,NO,NO,,,시험기간,폰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
783,26,여성,학생,8,1,1,1,슬립사이클,"알람, 수면 모니터링","시험기간, 매주 월요일",침대에 누워 눈이라도 감고 있으려고 함,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,0,0,0
784,29,남성,학생,10,1,1,0,NO,NO,,,항상 밤에 자고싶음,유튜브자장가,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
785,23,여성,학생,9,0,0,1,슬립모니터,"수면 모니터링, 수면 분석 리포트",시험 기간,수면제,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
786,25,남성,취준생,8,0,0,0,NO,NO,,,항상,지루한 라디오나 유튜브등을 틀고 듣는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
787,21,여성,학생,3,0,0,1,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트","시험기간, 밤낮 바뀔 때",간단히 운동을 하거나 씻는다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
788,22,여성,학생,7,1,0,0,NO,NO,,,평일 (알바 출근),잠이 올 때까지 깨어 있는 편,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
789,20,여성,학생,2,1,1,1,오토슬립,수면 분석 리포트,시험 기간,유튜브 수면유도 음악 듣기,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
790,24,여성,직장인,5,0,0,0,NO,NO,,,항상,배를 따뜻하게 하고 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
791,21,남성,학생,8,0,0,0,NO,NO,,,매번,억지로 피곤하게 한 후 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
792,21,여성,학생,5,1,1,0,NO,NO,,,시험기간,억지로 눈을 감고 자려고 노력함.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
793,20,여성,학생,8,1,0,1,런타스틱 슬립베터(지금은 서비스 종료함),알람,푹 잘때,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,1,0,0,0,0
794,21,여성,학생,4,0,0,0,NO,NO,,,"알바 끝나고, 운동 끝나고...",유튜브에 n시간 취침 검색해서 나오는 영상 틀어두고 잠드는 편입니다!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
795,24,여성,학생,4,0,0,1,오토슬립,알람,시험 기간,유튜브 수면영상 시청,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,0,0
796,20,남성,학생,9,1,0,0,NO,NO,,,지금,여유있는 시간에 다시 잡니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
797,23,여성,학생,8,1,1,1,오토슬립,알람,시험기간,그냥 누워있는다 (호흡 느리게),,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,0,0
798,20,남성,학생,7,0,0,0,NO,NO,,,일정이 있는 전날 밤,뒤척이다가 계속 다른 장소에서 자려고 시도함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
799,20,여성,학생,7,0,0,0,NO,NO,,,다음날 아침 일찍 일정이 있는 경우,잠이 올 때까지 핸드폰을 한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
800,25,남성,학생,4,0,0,0,NO,NO,,,평일,유튜브 틀어놓고 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
801,25,남성,학생,6,0,0,0,NO,NO,,,매일매일 컨디션을 유지하기 위해서,일단 누워서 가만히 있습니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
802,27,남성,학생,8,1,1,0,NO,NO,,,시험기간,수면유도제,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
803,21,여성,학생,7,0,0,0,NO,NO,,,대면수업 전 날,안대를 쓰고 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
804,25,남성,학생,8,0,0,0,NO,NO,,,다음날 오전 일정이 있을 경우,유튜브 틀어놓고 잠드려고 노력한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
805,20,여성,학생,6,0,0,0,NO,NO,,,시험기간,눈감고누워있음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
806,20,여성,학생,1,0,0,0,NO,NO,,,밤,유튜브,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
807,23,여성,취준생,4,0,0,0,NO,NO,,,면접 하루 전날,"유튜브로 asmr 듣습니다(ex. 미니유 asmr, 데이나 asmr)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
808,22,여성,학생,8,0,0,1,슬립사이클,수면 유도,스트레스가 많을 때,밤을 지새움,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,1,0
809,20,여성,학생,7,0,0,0,NO,NO,,,술먹고,기다린다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
810,22,여성,학생,3,0,0,0,NO,NO,,,시험기간,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
811,22,여성,학생,8,0,0,0,NO,NO,,,새벽 혹은 밤,조금 시끄러운 유튜브 영상을 틀어놓고 이어폰 끼고 자려고 노력한다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
812,23,여성,학생,7,0,0,0,NO,NO,,,매일 규칙적인 수면시간이 필요함,운동하고 평소보다 많이 움직이기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
813,24,남성,학생,8,0,0,0,NO,NO,,,시험 기간,쪽잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
814,21,여성,학생,8,0,0,0,NO,NO,,,일요일,무드등키기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
815,22,남성,학생,7,0,0,1,슬립사이클,수면 유도,"시험 기간, 평소에도 진짜 절실",아떻게든 편한 자세를 취해서 잠을 청하려고 한다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,1,0
816,22,여성,학생,5,0,0,0,NO,NO,,,시험기간,다음날 혹은 다다음날 몰아서 잔다(안잘려 해도 자진다),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
817,24,여성,시험 준비생,9,1,0,0,NO,NO,,,시험기간,안잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
818,25,여성,시험 준비생,10,1,0,0,NO,NO,,,항상,예전엔 버티다 지금은 다른걸 해요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
819,26,여성,학생,8,0,0,0,NO,NO,,,매일,새벽3시에 잠듭니다 ㅠㅠ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
820,20,여성,학생,10,0,0,0,NO,NO,,,시험기간,핸드폰을 내려두고 계속 눈을 감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
821,22,여성,학생,10,0,0,0,NO,NO,,,항상,"asmr 등 유튜브 컨텐츠 이용, 수면유도제 복용",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
822,20,여성,학생,7,0,0,0,NO,NO,,,시험 기간이나 중요한 일을 앞두고 있을 때 ,수면유도음악을 틀거나 잠이 들때까지 가만히 누워있습니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
823,20,여성,학생,7,0,0,0,NO,NO,,,시험 기간,잠 잘 오는 영상을 틀어놓는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
824,25,여성,시험 준비생,9,1,0,0,NO,NO,,,잠이 오지 않아 늦게 잠들고 일찍 일어나야 할 때,낮잠을 주로 잡니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
825,20,여성,학생,7,0,0,0,NO,NO,,,평소인데.. 잠을 못 자는 게 아니라 너무 많이 자는 게 고민이에요ㅠ,일어나서 책을 읽어요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
826,20,여성,학생,9,1,1,0,NO,NO,,,시험 기간이나 주말,낮 동안 몸을 혹사시킴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
827,25,남성,학생,5,1,1,0,NO,NO,,,규칙적인 생활 중이거나 아침 다음 날 아침 일찍 일어나야 할 때,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
828,23,남성,학생,9,0,0,0,NO,NO,,,피곤한데 잠이 안들어질때..,무작정 눈감고 누워있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
829,24,남성,학생,3,0,0,0,NO,NO,,,"시험 기간, 운동 후 낮잠",침대에 누워서 잠이 올 때까지 핸드폰을 한다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
831,23,여성,학생,9,1,0,0,NO,NO,,,시험기간,누워있기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
832,22,여성,학생,3,1,1,1,필로우,"알람, 수면 모니터링, 수면 분석 리포트",시험기간,"잠이 올 때까지 유튜브 보기, 렘수면 영상 틀기",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
833,23,남성,학생,7,1,1,1,"중복선택이 안돼 적습니다. (슬립사이클, 오토슬립)","알람, 수면 모니터링, 수면 분석 리포트",매일매일이 필요합니다..,잠이 올때까지 핸드폰을 보고 졸리면 바로 폰 두고 자기,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
834,23,여성,학생,3,0,0,0,NO,NO,,,시험 기간,수면 유도 음악 틀어놓고 자기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
835,21,여성,학생,4,1,0,0,NO,NO,,,퇴근 이후,맛있는 음식을 먹는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
836,22,여성,학생,7,1,0,0,NO,NO,,,"시험기간, 과제제출기간",핸드폰을 합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
837,24,여성,학생,7,1,0,1,오토슬립,수면 모니터링,스트레스가 심할 때,밤을 새요 졸릴 때까지,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
838,21,여성,학생,7,0,0,0,NO,NO,,,시험 기간,중간중간 짧게 낮잠을 잔다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
839,27,남성,학생,8,1,0,1,오토슬립,수면 분석 리포트,규칙적인 스케줄이 없는 시기,하룻밤을 쭉 새고 새로 수면리듬을 맞춘다,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
840,21,여성,학생,8,1,1,0,NO,NO,,,"시험기간, 평소",그냥 눈을 감고 있기만 한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
841,23,여성,학생,8,1,1,1,슬립지,수면 분석 리포트,취침시간에 깊은 숙면 필요,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
842,26,남성,학생,6,0,0,0,NO,NO,,,평소,누워있는다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
843,20,여성,학생,4,0,0,0,NO,NO,,,시험 주,asmr 또는 잠 자는 것을 포기한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
844,21,여성,학생,3,0,0,1,유튜브 채널,수면 유도,시험 전 날,유튜브 수면유도 영상 틀어놓고 잔다,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20대,0,0,0,1,0
845,25,여성,취준생,8,0,0,0,NO,NO,,,시험끝나고 벼락치기 싸이클 되돌릴 때,그냥 늦게 자고 늦게 일어나서 낮잠을 더 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
846,24,여성,학생,8,1,1,0,NO,NO,,,다음날 일정이 꽉 차 있을 때,그냥 포기하고 졸릴 때 잔다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
847,20,여성,학생,4,0,0,1,슬립워치,"알람, 수면 유도",시험기간,잠을 자지 않거나 그냥 눈을 감고 있거나 asmr을 듣는다,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,1,0
848,20,여성,학생,8,1,1,1,슬립사이클,수면 모니터링,자야할 시간...,asmr이나 아예 포기,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
849,21,남성,학생,7,0,0,0,NO,NO,,,다음 날 아침 일정이 있을 때,처방받은 약을 복용한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
850,22,여성,학생,7,0,0,1,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트",시험기간,앉아서 쪽잠을 잡니다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
851,24,여성,학생,5,0,0,0,NO,NO,,,시험기간,그냥 눈감고 있습니다ㅜ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
852,20,여성,학생,5,0,0,0,NO,NO,,,시험기간,핸드폰을한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
853,21,여성,학생,8,1,0,0,NO,NO,,,늘 그런데 요즘이 특히 그럽니다. 왜 그런지 자도 자도 잠이와서 계속 잠을 청하게 돼요. 시험 기간엔 특히 더 그래요,계속 뒤척이면서 잠을 청하려고 하고 노래를 듣기도 합니다. 잔잔한 노래를 듣거나 유튜브에서 잠오는 영상을 쳐서 켜놓습니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
854,20,여성,학생,7,1,0,0,NO,NO,,,알바가기 전날,유튜브보면서 잠올때까지 기다림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
855,21,남성,학생,4,0,0,0,NO,NO,,,피곤한데 잠이 안 올 때,하루 밤을 세고 다음날을 기대한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
856,23,여성,학생,4,1,1,0,NO,NO,,,시험기간에 질 높은 수면,가만히 누워 몸에 힘을 뺀다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
857,20,여성,학생,2,0,0,0,NO,NO,,,시험 기간,수면유도음악을 듣거나 따뜻한 안대를 낀다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
858,24,남성,취준생,10,1,0,0,NO,NO,,,평소,유튜브 틀어놓기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
859,23,여성,학생,3,1,0,0,NO,NO,,,종강직전,카페인음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
860,21,여성,학생,4,0,0,0,NO,NO,,,시험기간 ?  내일을 위해 자야할 시간일때,너무잘자요 ㅠㅠㅠㅠ그게 문제예요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
861,20,여성,학생,7,1,1,1,삼성 헬스,"수면 분석 리포트, 코골이, 이갈이 등 녹음",시험기간 및 평소 일상,피로해질 때까지 깨어있는다.,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20대,0,0,1,0,1
862,21,여성,학생,4,0,0,0,NO,NO,,,시험치는 날 전,눈을 계속 감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
863,26,남성,시험 준비생,10,1,0,1,오토슬립,"수면 모니터링, 수면 분석 리포트, 수면 유도",일요일 제외 주6일 새벽 회계사학원 현강 들으러가기,유튜브 ASMR 듣기 or 오토슬립 어플 사용,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,1,0
864,22,여성,학생,7,1,0,0,NO,NO,,,시험기간,유튜브 30분or1시간or3시간 단위 꿀잠 영상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
865,20,여성,학생,6,1,1,1,오토슬립,"수면 모니터링, 수면 분석 리포트",밤에 자야하는데 잠이 안 올 때,밤새기 / 수면제,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
866,22,여성,학생,8,0,0,0,NO,NO,,,"시험기간, 과제 마감 전날, 자려고 누웠는데 유튜브에 빠졌을 때",누운 자세를 바꾼다거나 딴 생각 못하게 어느 판타지 이야기를 상상…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
867,20,남성,학생,4,0,0,0,NO,NO,,,시험기간,못잔적은 없다. 안잔적만 있을 뿐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
868,20,여성,학생,3,1,1,0,NO,NO,,,시험기간,계속 눈감고 머리속으로 다양한 상상하기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
869,23,여성,학생,8,0,0,0,NO,NO,,,시험기간 제외한 순간들 (막상 시험기간만 되면 잠이 잘 옴) ,빗소리asmr 듣기/ 잠 올 때까지 핸드폰하기 / 공상하기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
870,21,여성,학생,10,1,0,0,NO,NO,,,항상 ㅠㅠ,명상 asmr을 듣는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
871,20,여성,학생,8,0,0,0,NO,NO,,,지금 기말고사 기간도 그렇고 평소에 피곤하다…,그냥 안 자거나 피아노 노래를 듣는다!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
872,25,여성,취준생,7,1,1,1,오토슬립,수면 분석 리포트,매일,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
873,26,여성,직장인,6,0,0,0,NO,NO,,,야근 후,출퇴근시 버스에서 쪽잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
874,22,여성,학생,6,0,0,0,NO,NO,,,시험기간,유튜브에서 잠이 잘 오는 asmr 듣기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
875,23,여성,학생,4,0,0,0,NO,NO,,,"시험기간, 하루종일 외출 한 날",잠이 올때까지 평소 보는 유튜브를 시청합니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
876,20,남성,학생,8,0,0,0,NO,NO,,,시험기간,몬스터 핫식스 구론산 박카스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
877,21,여성,학생,8,0,0,0,NO,NO,,,고민이 많을 때,운동량을 늘린다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
878,23,여성,학생,8,0,0,0,NO,NO,,,다음 날 일찍 스케줄이 있을 때,"해결을 못한다, 잠을 자야만 한다고 인지하는 순간 잠이 깨버린다",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
